system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,BSI,NDBI,NDVI,NDWI,class,random,.geo
2_173_147,3294,3131,2250,2288,2500,2456,2498,2720,2820,2812,0.06664212,0.07752699,0.060150377,-0.104150355,4,0.38888417888441995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.114853611588728,43.46138215702907]}"
2_173_149,3512,3203,2326,2436,2572,2843,2902,2941,2946,2948,0.07150405,0.087643236,0.06777818,-0.09476031,4,0.3942141107890882,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.11510067436145,43.461377585395525]}"
2_173_151,3974,3823,2366,2748,2948,3069,3157,3219,3326,3311,0.0975107,0.088767126,0.060248647,-0.095159695,4,0.5319676003018625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.115347737076139,43.46137301322856]}"
2_173_152,3974,3823,2330,2694,2920,3069,3157,3219,3460,3311,0.08703879,0.06914178,0.0846395,-0.12447189,4,0.272390656335428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.115471268411715,43.46137072694504]}"
2_173_153,4146,3940,2250,2556,2826,3026,3104,3122,3308,3353,0.11284916,0.11242286,0.07857841,-0.12824011,4,0.16643822237928196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.115594799732783,43.461368440528176]}"
2_173_155,4021,4163,2842,3078,3222,3391,3392,3395,3370,3514,0.07662579,0.0880801,0.022451457,-0.04528536,4,0.4058066665230611,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.115841862331377,43.46136386729438]}"
2_173_156,4021,4163,3464,3808,3918,3391,3392,3395,4060,3514,0.02683826,-0.0048261355,0.017798947,-0.03202847,4,0.042913861761062155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.115965393608903,43.46136158047745]}"
2_173_157,3816,3913,3416,3684,3832,3293,3254,3255,3844,3269,0.026026295,-0.0036553524,0.0015633142,-0.021253984,4,0.5415969520559407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.116088924871915,43.46135929352717]}"
2_173_158,3816,3913,2578,2722,2966,3293,3254,3255,3236,3269,0.076849796,0.08224617,0.043534342,-0.08627056,4,0.0704299525885872,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.116212456120412,43.461357006443535]}"
2_173_159,3424,3223,2190,2404,2584,2634,2884,3055,2938,3139,0.07902299,0.07639107,0.06410721,-0.09996256,4,0.3382816130800168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.11633598735439,43.46135471922654]}"
2_173_160,3424,3223,2098,2328,2400,2634,2884,3055,3316,3139,0.03648336,0.016023738,0.16025193,-0.17505315,4,0.32787278683133636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.116459518573851,43.4613524318762]}"
2_173_161,3764,3534,1937,2160,2300,2801,3059,3175,3352,3310,0.068263896,0.057897694,0.18612881,-0.21625544,4,0.05253040819939203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.116583049778795,43.461350144392505]}"
2_173_162,3764,3534,2092,2370,2540,2801,3059,3175,3260,3310,0.08167467,0.071753986,0.12413793,-0.15808171,4,0.20574195837748366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.11670658096922,43.46134785677545]}"
2_173_163,4410,4226,2328,2648,2798,3411,3501,3583,3354,3942,0.11838634,0.13601236,0.090377115,-0.11762746,4,0.31421969938461536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.116830112145124,43.46134556902504]}"
2_173_164,4410,4226,2708,3036,3126,3411,3501,3583,3846,3942,0.06969482,0.068313956,0.103270225,-0.11769834,4,0.6443523821328495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.116953643306507,43.46134328114129]}"
2_173_165,4547,4165,2468,2794,2794,3355,3701,3780,4100,4049,0.055575527,0.05169423,0.18944009,-0.18944009,4,0.21497959275848622,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.117077174453367,43.461340993124175]}"
2_173_167,3870,3527,2612,2824,2992,2923,2963,3104,3378,3210,0.06784936,0.067880794,0.060596548,-0.089326024,4,0.5027216997942514,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.114974004921917,43.461289889116024]}"
2_173_168,3630,3364,2438,2678,2824,2964,3036,2985,3248,3241,0.06326194,0.0555394,0.06982872,-0.096186295,4,0.07210793235644819,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.115097536118071,43.46128760323971]}"
2_173_171,3700,3530,2326,2534,2978,2900,2956,3092,3370,3153,0.07935995,0.046676096,0.061751734,-0.14159891,4,0.17850202320265696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.115468129619474,43.461280744810665]}"
2_173_172,3963,3927,2340,2692,3022,2843,2920,3065,3492,3199,0.089958645,0.063179076,0.07215229,-0.1293661,4,0.3448683459712911,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.115591660757588,43.46127845840094]}"
2_173_173,3963,3927,2194,2532,2720,2843,2920,3065,3222,3199,0.1047194,0.103131525,0.08448334,-0.11991658,4,0.6933766215311435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.115715191881186,43.46127617185786]}"
2_173_176,3996,4019,3790,4124,4176,3538,3516,3381,4168,3480,0.013267204,-0.021068104,-9.587728E-4,-0.0053063193,4,0.24926353296074266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.116085785164904,43.46126931142852]}"
2_173_179,3605,3356,2074,2330,2466,2756,3037,3313,3470,3323,0.045372363,0.019081272,0.16913746,-0.19655173,4,0.10319266661695281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.116456378317979,43.46126244979898]}"
2_173_180,3436,2993,1921,2220,2198,2634,3194,3201,3620,3479,0.008322148,-0.026077097,0.24441388,-0.23972602,4,0.30317024933218406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.116579909339968,43.461260162322425]}"
2_173_181,3436,2993,1914,2166,2272,2634,3194,3201,3026,3479,0.07212622,0.06344785,0.14231786,-0.16563945,4,0.3988336076400619,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.11670344034744,43.46125787471252]}"
2_173_182,3650,3234,1808,2050,2246,2659,2990,3300,3078,3466,0.093674645,0.08501784,0.15627348,-0.20046802,4,0.5136053877965293,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.11682697134039,43.461255586969266]}"
2_173_184,3735,3118,1640,1960,2050,2624,3382,3541,3934,3830,0.018575579,-0.025948625,0.31483957,-0.33491686,4,0.4560988137401021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.117074033282728,43.461251011082695]}"
2_173_185,3870,3527,2086,2356,2588,2923,2963,3104,2922,3210,0.12646084,0.13957597,0.06061706,-0.10723759,4,0.13555330588934567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.114847335848294,43.46120219268728]}"
2_173_186,3870,3527,2534,2814,2976,2923,2963,3104,3432,3210,0.068685606,0.059983566,0.07116105,-0.09894332,4,0.12086400727876401,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.114970866876002,43.461199906951464]}"
2_173_187,3630,3364,2592,2810,2990,2964,3036,2985,3418,3241,0.048297703,0.030079456,0.06679151,-0.09762364,4,0.22883591757254274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.1150943978892,43.4611976210823]}"
2_173_190,3700,3530,2464,2766,2896,2900,2956,3092,3294,3153,0.06783228,0.058049757,0.06429725,-0.087128714,4,0.6742983930807234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.115464990841742,43.46119076267468]}"
2_173_191,3963,3927,2532,2852,2952,2843,2920,3065,3496,3199,0.06853125,0.06260893,0.084367245,-0.10144927,4,0.4597495318600969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.115588521796901,43.4611884762721]}"
2_173_192,3963,3927,2354,2674,2876,2843,2920,3065,3434,3199,0.08323434,0.07151548,0.08843106,-0.12442698,4,0.6707943774501427,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.11571205273755,43.46118618973617]}"
2_173_195,3996,4019,2892,3264,3350,3538,3516,3381,3474,3480,0.071470246,0.06987952,0.018171161,-0.031166518,4,0.5007042749591802,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.116082645472408,43.46117932932825]}"
2_173_196,3996,4019,2790,3048,3230,3538,3516,3381,3322,3480,0.08352077,0.09210167,0.014041514,-0.043014128,4,0.427476541917445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.116206176354996,43.46117704225891]}"
2_173_199,3436,2993,1738,2038,2146,2634,3194,3201,3932,3479,-0.007820832,-0.067318134,0.29384667,-0.31725293,4,0.5405716011578671,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.116576768915664,43.461170180250754]}"
2_173_200,3436,2993,1974,2268,2306,2634,3194,3201,3330,3479,0.039652362,0.015666569,0.18168914,-0.18971062,4,0.531071413924456,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.116700299740181,43.461167892648]}"
2_173_201,3650,3234,1814,2046,2130,2659,2990,3300,3162,3466,0.07474898,0.071638286,0.19501133,-0.21428572,4,0.46965996703758317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.116823830550178,43.46116560491189]}"
2_173_203,3735,3118,1466,1794,1882,2624,3382,3541,3950,3830,0.018218072,-0.027976578,0.35459533,-0.37534818,4,0.3812613551186018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.117070892126613,43.461161029039616]}"
2_173_204,4223,4029,2296,2668,2900,3133,3174,3341,3360,3446,0.11479771,0.1138072,0.07348243,-0.114797615,4,0.06943459669611052,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.114967728844592,43.46110992478531]}"
2_173_206,3783,3503,2542,2738,2946,2811,2868,2964,3302,3047,0.07038893,0.06788991,0.056978233,-0.093377486,4,0.5148245776436259,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.115214790490578,43.461105352927916]}"
2_173_209,3822,3564,2288,2404,2626,2877,3046,3138,2760,3256,0.12178149,0.16134913,0.024879316,-0.06893881,4,0.403129046564874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.115585382850732,43.461098494141666]}"
2_173_212,3772,3620,2168,2416,2548,2802,3041,3109,3250,3302,0.07684444,0.074337795,0.12107623,-0.14719379,4,0.6888774117080825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.115955975080276,43.46109163415524]}"
2_173_213,3751,3695,2246,2526,2644,3081,3155,3191,3368,3411,0.06503456,0.053799693,0.12042581,-0.14285715,4,0.5611372995642089,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.116079505794428,43.46108934722639]}"
2_173_214,3751,3695,2332,2626,2928,3081,3155,3191,3234,3411,0.090894245,0.07401575,0.0496592,-0.10375427,4,0.1760372772256571,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.116203036494065,43.46108706016419]}"
2_173_215,3583,3361,2448,2714,2902,2850,3308,3454,3380,3532,0.05335824,0.0291541,0.07609042,-0.10928782,4,0.27900972268769675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.116326567179184,43.46108477296865]}"
2_173_219,3399,3180,2416,2560,2806,2777,2999,3166,3256,3206,0.044876654,0.021487603,0.07423293,-0.11966988,4,0.4963527163041692,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.116820689774489,43.46107562285291]}"
2_173_220,3399,3180,2226,2362,2550,2777,2999,3166,3376,3206,0.030040689,0.003394834,0.13938576,-0.17671663,4,0.3933892744509455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.116944220387014,43.4610733349906]}"
2_173_221,4223,4029,2262,2642,2916,3133,3174,3341,3180,3446,0.13488594,0.14088883,0.04330709,-0.092408106,4,0.21329934034432796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.114964590827691,43.46101994261756]}"
2_173_222,3783,3503,2072,2296,2352,2811,2868,2964,2776,3047,0.1171811,0.1535295,0.08268331,-0.09463722,4,0.4151805626077464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.115088121474987,43.46101765676267]}"
2_173_223,3783,3503,2088,2448,2582,2811,2868,2964,3078,3047,0.10398057,0.1027547,0.08763251,-0.11400651,4,0.33436185666796725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.115211652107773,43.46101537077444]}"
2_173_224,3725,3446,1996,2252,2464,2743,2856,2898,3114,3135,0.09549518,0.089340545,0.11652922,-0.16064107,4,0.0058433759623199855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.115335182726051,43.461013084652855]}"
2_173_227,3822,3564,2204,2440,2700,2877,3046,3138,3396,3256,0.07606006,0.05901912,0.114173226,-0.16381083,4,0.12957368313032036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.115705774493815,43.46100622548798]}"
2_173_228,3772,3620,2248,2536,2772,2802,3041,3109,3834,3302,0.03659116,-0.0081514595,0.16076294,-0.20376766,4,0.6527779109584282,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.115829305054046,43.46100393883298]}"
2_173_229,3772,3620,2326,2572,2842,2802,3041,3109,3686,3302,0.04767939,0.011531241,0.12928921,-0.17801215,4,0.6216747149045985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.115952835599762,43.46100165204463]}"
2_173_230,3751,3695,2374,2622,2830,3081,3155,3191,3386,3411,0.06652621,0.051141936,0.08944659,-0.12716378,4,0.4054991598193556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.116076366130963,43.46099936512292]}"
2_173_231,4087,3888,2686,3104,3338,3426,3508,3501,3590,3698,0.08386249,0.06473883,0.036374133,-0.07260233,4,0.5572476782590317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.114961452825298,43.46092996044819]}"
2_173_232,3711,3473,2172,2316,2636,3001,3149,3155,3092,3370,0.09327362,0.09098927,0.07960894,-0.14349112,4,0.6445088363776652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.115084983289643,43.46092767460045]}"
2_173_233,3711,3473,1995,2288,2572,3001,3149,3155,3176,3370,0.097083986,0.07768259,0.10508003,-0.16251831,4,0.4209130408097991,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.115208513739477,43.46092538861936]}"
2_174_1,3935,3581,2150,2338,2586,2474,2685,3069,3344,3180,0.08547649,0.08119247,0.12782462,-0.17705034,4,0.23688701614715235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.13931280922225,43.46443853797565]}"
2_174_2,4482,4147,2028,2200,2402,2626,2989,3138,3244,3383,0.13260941,0.16023816,0.14913213,-0.19177076,4,0.4516353534857289,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.13943634487671,43.46443622567387]}"
2_174_5,3935,3581,1648,1986,2106,2474,2685,3069,3020,3180,0.12820992,0.13156003,0.17830667,-0.20655213,4,0.06774426391348198,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.139309634731962,43.46434855728319]}"
2_174_6,4482,4147,1808,1991,2334,2626,2989,3138,3094,3383,0.16333845,0.18321013,0.14001474,-0.2169125,4,0.5045937700424844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.139433170203452,43.46434624498864]}"
2_174_7,4482,4147,1845,2156,2506,2626,2989,3138,3422,3383,0.14043248,0.13410932,0.15452091,-0.22696307,4,0.34100004644491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.139556705660265,43.46434393256073]}"
2_174_9,4232,3862,2098,2248,2498,2779,2877,2978,2816,3205,0.15596016,0.20090806,0.059841927,-0.112164296,4,0.17033834283658167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.139803776529853,43.464339307304826]}"
2_174_10,3444,3196,2136,2294,2498,2508,2616,2729,2780,2804,0.09449254,0.106683806,0.053429328,-0.09578242,4,0.6748866546505323,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.139927311942628,43.46433699447683]}"
2_174_11,3444,3196,1832,1968,2128,2508,2616,2729,2640,2804,0.10951812,0.1321499,0.10738255,-0.14583333,4,0.1912442719367312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.14005084734072,43.46433468151548]}"
2_174_12,3251,2687,1246,1291,1396,2186,2766,2752,2270,3234,0.13855201,0.1776852,0.23840699,-0.2749228,4,0.09695380422450328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.138935854302739,43.464265512650925]}"
2_174_13,3251,2687,1388,1520,1689,2186,2766,2752,2726,3234,0.09123039,0.087836705,0.23488109,-0.28403202,4,0.5508834610722453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.139059389635284,43.46426320076368]}"
2_174_14,3905,3165,1538,1726,1993,2813,3373,3600,3064,3815,0.12342857,0.120677285,0.21178564,-0.27933195,4,0.6495775581473104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.139182924953156,43.464260888743084]}"
2_174_15,3905,3165,1894,2106,2356,2813,3373,3600,3510,3815,0.073467635,0.0532704,0.1967269,-0.25,4,0.40216010561311133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.139306460256352,43.46425857658912]}"
2_174_16,4243,3479,2054,2382,2576,2982,3717,4047,4160,4053,0.046420626,0.009877425,0.23515439,-0.27178234,4,0.6157230078345189,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.139429995544871,43.464256264301795]}"
2_174_17,4243,3479,2046,2400,2582,2982,3717,4047,4284,4053,0.037628278,-0.004808256,0.24788815,-0.28186715,4,0.46288858051278914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.139553530818713,43.46425395188111]}"
2_174_18,4085,3672,1880,2132,2622,2771,3092,3112,3554,3394,0.10485133,0.06951172,0.15090674,-0.25008795,4,0.08910206564391454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.139677066077876,43.46425163932707]}"
2_174_19,4085,3672,1822,2188,2392,2771,3092,3112,2970,3394,0.14952524,0.15804394,0.107795596,-0.15160915,4,0.22306223053195307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.13980060132236,43.46424932663965]}"
2_174_21,3212,2807,1693,1885,1924,2194,2463,2625,2524,2768,0.09825724,0.119944215,0.13489209,-0.14493082,4,0.6959562790269181,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.140047671767288,43.46424470086476]}"
2_174_22,3012,2362,1341,1572,1636,2054,2858,3244,2992,3482,0.035074044,0.0033311127,0.29299915,-0.31113058,4,0.05629500554268385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.140171206967729,43.46424238777726]}"
2_174_23,3012,2362,1299,1602,1556,2054,2858,3244,3566,3482,-0.03148521,-0.084220126,0.39242482,-0.38003096,4,0.43977547853915977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.140294742153486,43.464240074556415]}"
2_174_24,3364,2568,1426,1706,1782,2431,3467,3927,4312,3967,-0.054391768,-0.12350182,0.41516244,-0.43303424,4,0.6828981687260459,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.140418277324562,43.4642377612022]}"
2_174_25,3364,2568,1844,2284,2194,2431,3467,3927,4312,3967,-0.051050026,-0.12350182,0.32554564,-0.30745906,4,0.05879600132925589,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.140541812480953,43.46423544771463]}"
2_174_26,3418,2690,1592,1893,1961,2256,3124,3168,3684,3652,0.009666823,-0.03745424,0.30522585,-0.3211404,4,0.26800241891936516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.140665347622658,43.4642331340937]}"
2_174_27,3251,2687,1574,1839,1968,2186,2766,2752,3088,3234,0.056370813,0.025713835,0.221519,-0.25350112,4,0.4756165849611954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.138932680390713,43.46417553193358]}"
2_174_30,3905,3165,2104,2488,2584,2813,3373,3600,4416,3815,-0.0023829655,-0.06141089,0.26171428,-0.2792584,4,0.0283570876486523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.139303285795418,43.46416859589345]}"
2_174_31,4243,3479,2106,2520,2584,2982,3717,4047,4792,4053,-0.005173042,-0.060763698,0.29934925,-0.3107221,4,0.5215488312817175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.139426820900967,43.46416628361334]}"
2_174_36,3212,2807,1670,1976,1960,2194,2463,2625,2740,2768,0.07952411,0.079301074,0.16595745,-0.1620017,4,0.0734180741043674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.140044496208535,43.464154720212434]}"
2_174_37,3012,2362,1370,1561,1587,2054,2858,3244,3526,3482,-0.03127962,-0.07861731,0.37922943,-0.38627875,4,0.6122730548425588,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.140168031226008,43.46415240713217]}"
2_174_38,3012,2362,1255,1585,1511,2054,2858,3244,3648,3482,-0.040314026,-0.09549549,0.41422758,-0.39422894,4,0.6278163206536105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.140291566228797,43.46415009391855]}"
2_174_39,3364,2568,1644,1982,2088,2431,3467,3927,4460,3967,-0.056420907,-0.1400818,0.362248,-0.38466313,4,0.19641067481151497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.140415101216902,43.464147780571565]}"
2_174_40,3364,2568,1767,2066,2024,2431,3467,3927,3796,3967,-0.015980275,-0.060335197,0.30446735,-0.29512113,4,0.37055773954619864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.140538636190323,43.46414546709122]}"
2_174_41,3418,2690,1387,1588,1630,2256,3124,3168,3362,3652,0.030519547,0.008259587,0.34695512,-0.35838383,4,0.6991563300269061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.14066217114906,43.464143153477515]}"
2_174_42,3854,3332,1778,2074,2284,2541,3048,3212,3614,3403,0.06470078,0.03213712,0.22550017,-0.27074543,4,0.5638706415791024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.138805971512083,43.46408786295406]}"
2_174_43,4041,3321,1932,2268,2400,2822,3566,3731,4112,3964,0.031798158,-0.008708451,0.26289925,-0.28902823,4,0.5210706366303492,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.138929506493364,43.46408555121462]}"
2_174_44,4041,3321,1932,2378,2426,2822,3566,3731,4396,3964,0.010863619,-0.04207657,0.28877163,-0.29790375,4,0.06090461969816019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.13905304145997,43.464083239341825]}"
2_174_45,3975,3263,2032,2370,2506,2962,3569,3732,4108,4015,0.027018461,-0.016454287,0.24221349,-0.2682927,4,0.5858876556512856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.139176576411904,43.46408092733567]}"
2_174_46,3975,3263,2096,2494,2582,2962,3569,3732,4132,4015,0.02573328,-0.01936598,0.23086089,-0.24720797,4,0.591379655100215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.13930011134916,43.46407861519616]}"
2_174_47,3977,3206,2098,2476,2574,2945,3821,4094,4236,4276,0.016841289,-0.031535372,0.24405286,-0.26221693,4,0.5635040344212553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.13942364627174,43.46407630292328]}"
2_174_48,3977,3206,2102,2398,2526,2945,3821,4094,4100,4276,0.02369146,-0.015228426,0.23754905,-0.26192674,4,0.4266004406852578,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.139547181179644,43.46407399051704]}"
2_174_49,4192,3603,1978,2332,2542,2976,3489,3652,3946,3774,0.06399115,0.030228557,0.2163995,-0.25708824,4,0.31004918026748673,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.13967071607287,43.46407167797745]}"
2_174_50,4192,3603,1794,2152,2678,2976,3489,3652,3574,3774,0.122732475,0.07957765,0.14331414,-0.2483409,4,0.008624808203463896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.139794250951413,43.464069365304496]}"
2_174_51,3763,3170,1808,1980,2340,2397,2939,3210,3038,3307,0.114805005,0.10660197,0.12978803,-0.21084097,4,0.1245766883338022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.13991778581528,43.46406705249818]}"
2_174_52,3763,3170,1530,1746,1758,2397,2939,3210,3036,3307,0.094676316,0.10692749,0.26658323,-0.2697616,4,0.34097116583655396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.140041320664464,43.4640647395585]}"
2_174_54,3319,2669,1424,1788,1734,2389,3625,3820,4066,4153,-0.041449305,-0.10115098,0.40206897,-0.38913563,4,0.5420303006215921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.140288390318787,43.464060113279075]}"
2_174_56,3483,2621,1537,1833,1772,2458,3341,3705,3450,3860,0.026166765,0.0047598444,0.3213328,-0.30607608,4,0.25343403510438856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.140535459914378,43.4640554864662]}"
2_174_58,3854,3332,1860,2138,2356,2541,3048,3212,3452,3403,0.07793786,0.055023268,0.18870524,-0.23506261,4,0.2773668011932563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.138802797812374,43.46399788222627]}"
2_174_60,4041,3321,2092,2382,2576,2822,3566,3731,4100,3964,0.033179797,-0.007247267,0.22828041,-0.26504165,4,0.675017435662225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.139049867394327,43.46399325862849]}"
2_174_61,3975,3263,2116,2360,2562,2962,3569,3732,3786,4015,0.05104912,0.024352532,0.19281663,-0.23202083,4,0.6683112796149503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.13917340216329,43.46399094662956]}"
2_174_64,3977,3206,2000,2420,2466,2945,3821,4094,4608,4276,-0.01264271,-0.07350029,0.302799,-0.31132612,4,0.39982674322574896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.139544006382126,43.46398400983261]}"
2_174_65,4192,3603,2082,2476,2588,2976,3489,3652,4560,3774,0.010281627,-0.04204753,0.27588138,-0.296191,4,0.6394881532296912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.139667541092383,43.463981697300234]}"
2_174_66,4192,3603,1970,2162,2538,2976,3489,3652,3788,3774,0.07783472,0.050626565,0.19759722,-0.2732773,4,0.24955331754082777,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.13979107578796,43.463979384634506]}"
2_174_68,3763,3170,1412,1624,1784,2397,2939,3210,3386,3307,0.07240213,0.052734647,0.3098646,-0.3516966,4,0.5136788788502528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.140038145135076,43.463974758902964]}"
2_174_69,3319,2669,1274,1614,1502,2389,3625,3820,4400,4153,-0.0812768,-0.14004405,0.49102,-0.46325243,4,7.686187837310232E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.14016167978661,43.46397244583715]}"
2_174_70,3319,2669,1792,2154,2156,2389,3625,3820,4676,4153,-0.08314494,-0.16973108,0.36885247,-0.3692533,4,0.4560596767197297,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.140285214423464,43.46397013263798]}"
2_174_72,4216,3770,2176,2522,2694,3049,3287,3469,3814,3710,0.07131783,0.050062265,0.17209588,-0.20391414,4,0.16373218757401198,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.138552554852632,43.463912524546785]}"
2_174_73,4235,3639,1929,2272,2518,2717,2980,3129,3262,3318,0.13077696,0.12978525,0.12871972,-0.1788941,4,0.018347295770923644,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.138676089497324,43.46391021308852]}"
2_174_75,4174,3475,1890,2262,2494,2859,3336,3539,3500,3876,0.10598773,0.08782903,0.1678345,-0.21485595,4,0.023152225601445697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.138923158742685,43.4639055897719]}"
2_174_76,4174,3475,2094,2442,2596,2859,3336,3539,3810,3876,0.068328865,0.045591183,0.18950984,-0.21880998,4,0.45942822527673977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.139046693343357,43.463903277913545]}"
